size_bytes	price	sup_devices.num	ipadSc_urls.num	lang.num	is_popular	is_small	is_for_free	is_multilingual	len_of_name	len_of_desc	there_is_a_discount	is_short_name	cont_rating_17+	cont_rating_4+	cont_rating_9+	prime_genre_Education	prime_genre_Entertainment	prime_genre_Finance	prime_genre_Food & Drink	prime_genre_Games	prime_genre_Health & Fitness	prime_genre_Lifestyle	prime_genre_Music	prime_genre_News	prime_genre_Photo & Video	prime_genre_Productivity	prime_genre_Reference	prime_genre_Shopping	prime_genre_Social Networking	prime_genre_Sports	prime_genre_Travel	prime_genre_Utilities	prime_genre_Weather	prime_genre_another
18.82870684325467	0.0	37	5	1	1	0	1	0	13	348	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.29451580937265	1.7900914121273581	37	5	8	0	1	0	0	50	3430	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
18.43850998422408	0.688134638736401	38	4	2	0	1	0	0	13	1245	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.75610832797115	1.095273387402595	26	5	1	1	0	0	0	15	1124	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.432249309653173	0.0	38	5	1	0	0	1	0	9	1128	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16.74765708301533	0.688134638736401	43	5	5	0	1	0	0	14	553	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
19.456874165650145	0.0	38	5	33	1	0	1	1	19	939	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.33137041513107	0.0	37	5	1	1	0	1	0	12	1755	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.517117861251304	0.0	40	5	1	0	1	1	0	28	783	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.92430791894205	0.0	38	5	13	1	0	1	1	35	235	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.71057733005776	0.688134638736401	37	0	1	0	1	0	0	18	631	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.121265521078946	0.0	38	0	1	0	1	1	0	9	446	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.818110246217582	0.0	37	0	1	0	0	1	0	42	590	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
18.821243408028597	0.0	37	5	1	0	0	1	0	19	387	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.523069818247766	0.0	40	5	1	0	1	1	0	8	1187	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.59067846320945	0.0	38	5	1	0	0	1	0	78	2110	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.791003703576553	0.0	37	4	18	1	0	1	1	49	1282	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
18.46122489827861	0.0	40	4	1	0	1	1	0	21	310	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.096101423410605	0.0	38	5	1	0	1	1	0	25	749	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16.7087156869597	1.944480556245719	37	1	2	0	1	0	0	37	1119	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
17.505554159195928	0.0	37	5	1	0	1	1	0	49	3304	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.348789057099925	0.0	37	5	9	1	0	1	1	48	978	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
15.807597527406092	0.688134638736401	37	0	1	1	1	0	0	23	615	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20.229613715786545	1.3837912309017721	37	5	10	0	0	0	1	46	3768	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.91285862182283	0.0	37	5	1	1	0	1	0	20	1692	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.408832277278666	0.0	38	5	1	1	1	1	0	15	2134	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.345681308409358	0.0	37	5	45	1	0	1	1	5	2998	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
16.641253301739614	1.3837912309017721	40	5	10	0	1	0	1	43	857	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.639996956340156	0.0	40	5	1	1	1	1	0	15	1563	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.52626294003727	0.0	38	4	3	0	1	1	0	12	393	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
16.873554922874426	0.688134638736401	24	5	1	0	1	0	0	11	1688	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20.452254193536124	1.3837912309017721	37	5	5	0	1	0	0	12	2890	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.083283934044967	0.0	37	5	2	0	1	1	0	7	591	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.47446080926047	2.0781907597781832	37	5	10	1	1	0	1	10	3957	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
19.684888103440393	0.688134638736401	40	5	1	0	1	0	0	45	848	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.60342461989037	2.39698576841553	37	5	5	1	0	0	0	35	1474	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.886794472300238	0.0	37	5	1	1	0	1	0	12	1223	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16.351181374676575	0.0	38	5	2	0	1	1	0	13	190	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.739214847711434	0.0	38	5	1	0	0	1	0	28	2986	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.630096458212268	0.0	37	5	1	0	0	1	0	11	326	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.157115353827574	0.0	40	0	2	0	1	1	0	4	733	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16.819264918364677	0.0	26	5	1	0	0	1	0	8	747	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.29279554387203	1.095273387402595	25	1	11	0	1	0	1	43	2606	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
18.893381538824507	0.688134638736401	38	5	7	1	0	0	0	15	3844	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.303493188273194	1.3837912309017721	37	5	1	0	0	0	0	46	1770	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
18.17161695964261	0.0	37	5	1	1	0	1	0	11	1893	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.448358165966688	1.3837912309017721	38	5	2	0	1	0	0	17	2134	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.69838812162918	0.0	40	5	1	0	1	1	0	60	2740	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.594728766004234	0.0	40	5	1	0	1	1	0	16	942	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.856546621198724	1.6074359097634274	37	5	16	1	0	0	1	15	3993	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
18.190240247067685	0.0	37	0	1	1	0	1	0	5	738	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
17.600799246791276	1.095273387402595	38	5	14	1	0	0	1	28	1499	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.327031658766167	1.095273387402595	43	5	1	0	1	0	0	25	1571	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.46888720493907	1.3837912309017721	37	5	1	0	1	0	0	28	617	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
18.068801610281163	0.0	43	5	1	1	0	1	0	15	1149	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13.77735271975924	0.688134638736401	43	2	1	1	1	0	0	6	85	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
19.02597023131631	0.0	37	5	1	1	1	1	0	9	658	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.120138853641134	0.0	37	5	1	1	0	1	0	28	914	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.93090794077328	1.6074359097634274	40	0	1	0	1	0	0	21	3093	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.64997138712476	2.39698576841553	38	5	1	0	0	0	0	39	1578	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.851692549408384	0.0	37	5	2	0	1	1	0	13	3541	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
18.707499731553547	0.0	43	5	6	0	0	1	0	20	953	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.641703067070498	1.7900914121273581	43	3	1	0	1	0	0	66	402	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.45984491318971	0.0	38	5	13	1	0	1	1	14	1879	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.819488028168717	0.0	24	5	1	0	1	1	0	18	715	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
20.750792098276417	0.0	37	4	1	1	0	1	0	31	2848	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.437662029150836	0.688134638736401	37	5	1	1	0	0	0	40	2150	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.65689233526732	0.0	38	5	1	1	1	1	0	5	259	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.280689410769146	1.095273387402595	37	5	1	0	1	0	0	29	1128	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.86985058659276	1.7900914121273581	37	5	16	0	0	0	1	40	2013	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
18.590988025841895	0.0	25	5	1	0	0	1	0	29	920	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.778330579529783	0.0	38	1	8	1	0	1	0	15	2757	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.238773448200728	0.0	37	5	1	1	0	1	0	10	933	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.449145987311248	0.0	24	5	3	0	0	1	0	14	733	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.070816874298664	0.0	40	5	33	0	0	1	1	30	1826	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.499283113298027	0.0	38	5	1	0	1	1	0	28	605	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.566579513079763	0.688134638736401	38	3	1	0	0	0	0	46	959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
19.41446381653877	0.0	38	5	15	0	0	1	1	19	1417	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.128907262659133	0.0	37	0	22	0	0	1	1	8	217	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
18.390669446450282	1.095273387402595	38	5	11	1	0	0	1	49	1103	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.46952360715026	1.095273387402595	43	5	13	1	0	0	1	11	1214	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.655111909775062	0.688134638736401	38	5	1	1	1	0	0	22	2361	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.322174494223002	1.7900914121273581	37	5	10	1	0	0	1	27	2751	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.03035045940483	0.0	37	0	1	0	1	1	0	5	317	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.937280900962683	0.0	24	5	2	0	0	1	0	12	474	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
15.91791846703265	1.3837912309017721	40	3	2	0	1	0	0	18	465	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.79803827014696	0.0	38	5	1	1	1	1	0	27	1042	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.066907201161357	1.3837912309017721	37	5	2	1	1	0	0	49	3274	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
19.582871095790924	0.0	37	5	11	0	0	1	1	27	3388	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.699473510839514	0.0	37	5	11	1	0	1	1	21	1052	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.09670076747251	2.0781907597781832	38	5	16	0	0	0	1	24	2723	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.582009085481477	0.0	37	5	8	0	0	1	0	11	753	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16.222839106273565	0.0	37	1	1	0	0	1	0	15	249	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
18.539061796316663	2.5641798306825083	24	5	11	1	0	0	1	50	3995	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.388630838989293	0.0	40	5	1	0	1	1	0	9	907	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.77781414015454	0.688134638736401	38	4	1	1	0	0	0	16	1890	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.743442049590648	0.0	37	5	2	0	0	1	0	7	1949	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.973889588330678	0.0	25	5	1	0	1	1	0	33	2641	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.21919355496047	2.0781907597781832	24	5	4	0	1	0	0	72	1699	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.235759292108074	0.0	37	5	13	0	0	1	1	18	908	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20.688847827446587	3.433664571799657	38	5	8	1	0	0	0	20	1609	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.85591638232842	0.0	37	0	10	1	1	1	1	48	1663	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
20.058577920376738	1.7900914121273581	37	5	1	0	0	0	0	17	1991	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
21.020310916077605	1.3837912309017721	37	5	1	0	1	0	0	38	909	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20.093482730005462	1.6074359097634274	38	0	1	0	1	0	0	44	3967	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.369770712952125	1.3837912309017721	37	5	1	1	0	0	0	11	831	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16.625348881318683	0.688134638736401	37	0	2	0	1	0	0	33	1134	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
16.689239760274056	1.095273387402595	37	2	1	0	1	0	0	24	1024	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20.50661635469584	2.0781907597781832	38	5	5	1	1	0	0	62	1676	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.234996367212197	0.0	40	4	1	0	1	1	0	25	1260	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.940665452945982	0.0	40	5	10	1	0	1	1	47	764	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.702466140630644	0.0	37	5	17	1	0	1	1	14	2092	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.200749275366377	0.688134638736401	40	3	1	0	1	0	0	13	269	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.371052094852676	0.0	37	5	1	1	0	1	0	6	796	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16.31087970115718	1.7900914121273581	38	3	9	1	0	0	1	55	1973	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
18.234675751631396	0.0	40	0	1	0	1	1	0	43	353	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20.695708017393038	2.0781907597781832	38	5	4	0	1	0	0	72	1719	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.968504349061007	0.0	38	4	1	0	1	1	0	14	1162	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16.738888943136637	1.944480556245719	38	0	0	1	1	0	0	13	420	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.886946201181114	1.3837912309017721	40	4	15	0	1	0	1	23	2251	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.27352592095356	0.0	40	5	1	0	1	1	0	25	887	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.077964288863356	1.7900914121273581	38	5	5	1	0	0	0	14	851	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.151474837736803	0.0	38	5	1	0	1	1	0	8	250	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.462207117995746	0.0	38	5	5	0	1	1	0	18	491	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
16.267475281695507	1.3837912309017721	37	5	1	0	1	0	0	54	3992	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.860176258742474	0.0	40	3	0	0	1	1	0	32	293	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.28514360401804	0.0	37	5	1	0	1	1	0	14	220	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.286936128597493	0.0	40	5	9	0	0	1	1	16	936	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
16.932811802579586	1.3837912309017721	40	5	9	1	0	0	1	64	2342	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
17.294186408602076	1.095273387402595	37	2	2	1	0	0	0	39	1049	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
18.118916420410073	1.095273387402595	37	5	1	0	1	0	0	6	1135	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
18.855804694605318	0.0	40	3	1	0	1	1	0	13	439	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
20.86264760358567	2.0781907597781832	24	5	4	1	1	0	0	58	1713	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
19.081529506097063	1.095273387402595	37	0	1	0	1	0	0	56	1113	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
18.84026985704551	0.0	37	5	1	1	1	1	0	26	1070	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.861771284008586	0.0	38	5	1	1	1	1	0	16	1278	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
17.12224138720177	1.095273387402595	38	4	1	0	0	0	0	57	788	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
17.179364367540934	0.0	38	3	2	0	1	1	0	13	3938	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
19.039617355557255	0.0	37	5	47	1	0	1	1	34	622	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
19.63162770322518	0.0	37	5	12	0	0	1	1	40	2900	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
