Unnamed: 0	скидки цены	добрая тема	рецепты	новые релизы	???_1	учёба	???_2	спортивные победы	конкурсы	???_3	конкурсы.1	музыка	???_4	уход за собой	???_5	приюты помощь	???_6	кино	ML и python	???_7	group
0	0.0	0.08288157731294632	0.0	0.0160065870732069	0.4680830240249634	0.15548492968082428	0.0	0.0	0.0	0.0	0.0	0.0	0.22235852479934687	0.0	0.0	0.0	0.0	0.0	0.0	0.05230802297592163	hse_memes
1	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	hse_memes
2	0.0	0.0	0.0	0.0	0.6990832686424255	0.0	0.0	0.03922910615801811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24952419102191925	0.0	0.0	hse_memes
3	0.012526142410933971	0.012526142410933971	0.012526142410933971	0.012526142410933971	0.012526142410933971	0.012526142410933971	0.012526142410933971	0.012526142410933971	0.012526142410933971	0.7620033025741577	0.012526142410933971	0.012526142410933971	0.012526142410933971	0.012526142410933971	0.012526142410933971	0.012526142410933971	0.012526142410933971	0.012526142410933971	0.012526142410933971	0.012526142410933971	hse_memes
4	0.0	0.0	0.0	0.0	0.5495852828025818	0.3601403534412384	0.0	0.0	0.0	0.0	0.0	0.0	0.05286573618650437	0.0	0.0	0.0	0.0	0.0	0.0	0.0272586103528738	hse_memes
5	0.0	0.29340463876724243	0.0	0.0	0.36400631070137024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0444420613348484	0.0	0.019957257434725758	0.0	0.019085384905338287	0.0	0.0	0.2578278481960297	hse_memes
6	0.0	0.0	0.0	0.0	0.0	0.7584918141365051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2005184143781662	hse_memes
7	0.0	0.0	0.0	0.0	0.5127148032188416	0.4490697979927063	0.0	0.0	0.0	0.0	0.0	0.026376713067293167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	hse_memes
8	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	hse_memes
9	0.0	0.0	0.0	0.0	0.2960902154445648	0.3014856576919556	0.0	0.0	0.08910372108221054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3070580065250397	hse_memes
10	0.0	0.0	0.09034043550491333	0.0	0.0	0.0	0.0	0.0	0.06153342127799988	0.0	0.0	0.7123402953147888	0.0	0.0	0.1349426954984665	0.0	0.0	0.0	0.0	0.0	hse_memes
11	0.0	0.0	0.0	0.0	0.3810955584049225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6179025769233704	0.0	0.0	0.0	0.0	0.0	hse_memes
12	0.0	0.0	0.0	0.8689791560173035	0.0	0.0	0.0	0.010637708939611912	0.0	0.0	0.019937330856919292	0.1000506356358528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	hse_memes
13	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	hse_memes
14	0.0	0.23406435549259186	0.0	0.0	0.5416457653045654	0.0	0.0	0.0	0.0	0.0	0.0	0.15312211215496066	0.06663090735673904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	hse_memes
15	0.0	0.4689257740974426	0.0	0.0	0.4352509677410126	0.0	0.0	0.0	0.0	0.0	0.0	0.07621169090270996	0.0	0.0	0.01790146715939045	0.0	0.0	0.0	0.0	0.0	hse_memes
16	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	hse_memes
17	0.01668364927172661	0.01668365113437176	0.01668364927172661	0.01668364927172661	0.01668365113437176	0.01668364927172661	0.01668365113437176	0.01668364927172661	0.01668364927172661	0.01668364927172661	0.01668364927172661	0.01668364927172661	0.01668365113437176	0.6830106377601624	0.01668364927172661	0.01668364927172661	0.01668364927172661	0.01668364927172661	0.01668364927172661	0.01668364927172661	hse_memes
18	0.061755020171403885	0.0	0.0	0.0	0.0	0.2326502650976181	0.0	0.0	0.421075850725174	0.030634814873337742	0.0	0.05626062303781509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19261068105697632	hse_memes
19	0.0	0.0	0.0	0.0	0.0	0.972019910812378	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	hse_memes
20	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	hse_memes
21	0.0	0.04985175281763077	0.0	0.0	0.927513301372528	0.0	0.0	0.0	0.0	0.0	0.0	0.017163487151265144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	hse_memes
22	0.0	0.09303680807352066	0.0	0.0	0.5217552185058594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3749409317970276	hse_memes
23	0.0	0.0	0.0	0.0	0.2825454771518707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5246899724006653	0.0	0.0	0.0	0.0	0.18606869876384727	hse_memes
24	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	hse_memes
25	0.0	0.0	0.0	0.0	0.3624256253242493	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6246614456176758	hse_memes
26	0.0	0.09238508343696594	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8647027611732483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	hse_memes
27	0.0	0.0	0.0	0.0	0.7224432229995728	0.0	0.0	0.0	0.0	0.0	0.0	0.03301738575100899	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2357963174581528	hse_memes
28	0.0	0.2405256479978561	0.0	0.0	0.0	0.0	0.0	0.0	0.5465166568756104	0.0	0.0	0.0	0.0	0.0	0.2114291787147522	0.0	0.0	0.0	0.0	0.0	hse_memes
29	0.0	0.238851085305214	0.0	0.019864978268742558	0.2138001173734665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5197453498840332	hse_memes
30	0.0	0.0	0.0	0.0	0.822043240070343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1529008150100708	0.0	0.0	0.0	0.0	0.0	hse_memes
31	0.1338968724012375	0.1895914375782013	0.0	0.15463152527809146	0.0	0.0	0.0	0.0	0.1016320288181305	0.0	0.0	0.2772779166698456	0.051844194531440735	0.0	0.0	0.0	0.0	0.024353018030524254	0.0	0.06309378147125244	hse_memes
32	0.0	0.0	0.0	0.058521270751953125	0.3571349680423737	0.0	0.0	0.0	0.0	0.0	0.04409409686923027	0.046376265585422516	0.0	0.0	0.0	0.08619038760662079	0.0	0.0	0.0	0.4001371562480927	hse_memes
33	0.0	0.0	0.0	0.03754978999495506	0.7983384728431702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11820907145738604	0.0	0.04506567120552063	hse_memes
34	0.0	0.4025276601314545	0.0	0.0	0.0	0.0	0.0	0.0	0.06072423607110977	0.0	0.0	0.2410597652196884	0.0	0.0	0.15719422698020935	0.0	0.0	0.0	0.0	0.12845203280448916	hse_memes
35	0.0	0.1053217425942421	0.0	0.07589142769575119	0.3930213749408722	0.3329100012779236	0.0	0.0	0.0	0.0	0.0	0.03421815112233162	0.057924643158912666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	hse_memes
36	0.0	0.0	0.0	0.0	0.0	0.09679362922906876	0.0	0.0	0.0	0.0	0.0	0.12284168601036073	0.0	0.0	0.01922849006950856	0.0	0.0	0.0	0.0	0.7544054388999939	hse_memes
37	0.0	0.056061457842588425	0.032030317932367325	0.1458989977836609	0.5826324820518494	0.0	0.0	0.0	0.08863063156604767	0.0	0.0	0.0632055476307869	0.0	0.0	0.016992483288049698	0.0	0.0	0.0	0.0	0.0	hse_memes
38	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9761741757392884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	hse_memes
39	0.0	0.0777202844619751	0.0	0.0	0.7306622266769409	0.0	0.0	0.0	0.0	0.0	0.0	0.05048679187893868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1318117082118988	hse_memes
40	0.0	0.0	0.0	0.0	0.0	0.0193767286837101	0.0	0.0	0.0	0.0	0.0	0.0	0.9545418024063108	0.0	0.0	0.0	0.0	0.0	0.0	0.02434658817946911	hse_memes
41	0.0	0.19079384207725525	0.0	0.0	0.4553322792053223	0.0	0.0	0.08996503055095673	0.0	0.0	0.0	0.06092238053679466	0.0	0.0	0.019320162013173103	0.0	0.0	0.0	0.0	0.18191933631896973	hse_memes
42	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	hse_memes
43	0.0	0.0	0.0	0.0	0.4307368397712708	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5531809329986572	0.0	0.0	0.0	0.0	0.0	hse_memes
44	0.0	0.0	0.0	0.0	0.11005333811044693	0.0	0.0	0.0	0.4523521065711975	0.0	0.0	0.0	0.0	0.0	0.22370140254497528	0.0	0.0	0.0	0.0	0.1984603852033615	hse_memes
45	0.0	0.0	0.0	0.1597512811422348	0.6617230176925659	0.17090174555778506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	hse_memes
46	0.0	0.0	0.0	0.0	0.1900421679019928	0.3053642511367798	0.0	0.0	0.0	0.0	0.011455703526735306	0.0	0.1239103227853775	0.0	0.0	0.0	0.0	0.013822938315570354	0.0	0.3486693799495697	hse_memes
47	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	hse_memes
48	0.0	0.023687215521931648	0.0	0.08798859268426895	0.7490819096565247	0.0	0.0	0.0	0.06908061355352403	0.0	0.0	0.021023353561759	0.0	0.0	0.022797031328082085	0.0	0.0	0.0	0.0	0.025934237986803055	hse_memes
49	0.0	0.0	0.0	0.0	0.9931784868240356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	hse_memes
50	0.0	0.0	0.0	0.0	0.3814913332462311	0.3927930593490601	0.0	0.0	0.0	0.0	0.0	0.0	0.16297340393066406	0.0	0.0	0.0	0.0	0.05043648555874825	0.0	0.0	hse_memes
51	0.0	0.19869640469551086	0.0	0.0	0.12064992636442184	0.0	0.0	0.0	0.1832660436630249	0.0	0.0	0.01944703795015812	0.0	0.0	0.08896803110837936	0.0	0.0	0.0	0.0	0.3872521221637726	hse_memes
52	0.0	0.056544553488492966	0.0	0.0	0.3464219570159912	0.0	0.0	0.0	0.0	0.0	0.0	0.05346079915761948	0.0	0.0	0.060167200863361366	0.0	0.0	0.0	0.0	0.4747405648231506	hse_memes
53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8777256011962891	0.0	0.0	0.09726043790578842	0.0	0.0	0.0	0.0	0.0	hse_memes
54	0.0	0.0	0.0	0.0	0.21825270354747767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5266602039337158	0.0	0.2354118973016739	0.0	0.0	0.0	0.0	0.0	hse_memes
55	0.08912689238786697	0.058388561010360725	0.0	0.0	0.0	0.3430991470813751	0.0	0.0	0.371528297662735	0.0	0.0	0.136004701256752	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	hse_memes
56	0.016678668558597558	0.016678668558597558	0.016678668558597558	0.016678668558597558	0.016678668558597558	0.016678668558597558	0.016678668558597558	0.016678668558597558	0.016678668558597558	0.016678668558597558	0.016678668558597558	0.016678668558597558	0.016678668558597558	0.016678668558597558	0.6831052899360657	0.016678668558597558	0.016678668558597558	0.016678668558597558	0.016678668558597558	0.016678668558597558	hse_memes
57	0.0	0.0	0.0	0.0	0.9904841780662536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	hse_memes
58	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	hse_memes
59	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	hse_memes
60	0.0	0.0	0.0	0.029703669250011444	0.2284592837095261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2506413161754608	0.0	0.0	0.0	0.023391932249069214	0.0	0.4493506252765656	0.017958901822566986	hse_memes
61	0.0	0.0753823071718216	0.0	0.0	0.0	0.0	0.0	0.0	0.3424796760082245	0.03626937046647072	0.0	0.08550470322370529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4572545289993286	hse_memes
62	0.0	0.4157544672489166	0.0	0.0	0.3726794123649597	0.0	0.02308913692831993	0.0	0.040085863322019584	0.029561670497059826	0.01183650642633438	0.0	0.0	0.010075250640511513	0.0965409204363823	0.0	0.0	0.0	0.0	0.0	hse_memes
63	0.0	0.0	0.014446173794567585	0.07277099788188934	0.465663343667984	0.012357329949736595	0.03560110926628113	0.0	0.0	0.0	0.0	0.0	0.18760795891284945	0.0	0.0	0.0	0.010334957391023636	0.19588254392147064	0.0	0.0	hse_memes
64	0.0	0.0	0.0	0.0	0.0	0.0	0.9996379017829896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	hse_memes
65	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9838757514953612	0.0	0.0	0.0	hse_memes
66	0.0	0.0	0.0	0.271657258272171	0.38695648312568665	0.013931773602962494	0.0	0.0	0.0	0.0	0.0	0.2200315147638321	0.0680028572678566	0.0	0.0	0.0	0.022111492231488228	0.0	0.0	0.0	hse_memes
67	0.0	0.0	0.0	0.0	0.9978565573692322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	hse_memes
68	0.010033336468040943	0.010033336468040943	0.010033336468040943	0.010033336468040943	0.01003333739936352	0.010033336468040943	0.010033336468040943	0.010033336468040943	0.010033336468040943	0.010033336468040943	0.010033336468040943	0.010033336468040943	0.01003333739936352	0.010033336468040943	0.8093666434288025	0.010033336468040943	0.010033336468040943	0.010033336468040943	0.010033336468040943	0.010033336468040943	hse_memes
69	0.0	0.03858925029635429	0.0	0.0964161604642868	0.7776913046836853	0.06500840187072754	0.0	0.0	0.0	0.0	0.0	0.0	0.018936965614557263	0.0	0.0	0.0	0.0	0.0	0.0	0.0	hse_memes
70	0.0	0.0	0.0	0.11483827233314516	0.8526902794837952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027787273749709133	0.0	0.0	0.0	0.0	0.0	0.0	0.0	hse_memes
71	0.0	0.0	0.0	0.0	0.0	0.20707280933856964	0.01240605115890503	0.0	0.0	0.013770462945103644	0.0	0.012845768593251705	0.04247741401195526	0.0	0.0	0.0	0.0	0.04037785157561302	0.0	0.6702516674995422	hse_memes
72	0.0	0.04943615198135376	0.0	0.12069129943847655	0.410305917263031	0.1868713349103928	0.0	0.0	0.0	0.0	0.0	0.0	0.2035783529281616	0.0	0.0	0.0	0.0	0.016899900510907173	0.0	0.0	hse_memes
73	0.0	0.0	0.0	0.0	0.9665405750274658	0.0	0.0	0.018888330087065697	0.0	0.0	0.0	0.0	0.0	0.0	0.011037051677703856	0.0	0.0	0.0	0.0	0.0	hse_memes
74	0.0	0.0968010351061821	0.0	0.01722813956439495	0.6775686144828796	0.0	0.0	0.0	0.0	0.0	0.0	0.08784234523773192	0.0	0.0	0.11960243433713913	0.0	0.0	0.0	0.0	0.0	hse_memes
75	0.0	0.49319112300872797	0.0	0.16818521916866302	0.3255155384540558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	hse_memes
76	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	hse_memes
77	0.0	0.0	0.0	0.0	0.0	0.7258806824684143	0.0	0.0	0.0	0.0	0.0	0.0	0.2728840112686157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	hse_memes
78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17043878138065338	0.0	0.0	0.0	0.0	0.7006438374519348	0.0	0.0	0.0	0.0	0.0	hse_memes
79	0.0	0.12056779116392136	0.0	0.0	0.0	0.0	0.0	0.0	0.5840013027191162	0.0	0.0	0.0	0.0	0.0	0.14023590087890625	0.0	0.0	0.0	0.0	0.13850049674510956	hse_memes
80	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	hse_memes
81	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	0.05000000074505806	hse_memes
82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9874645471572876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	hse_memes
83	0.0	0.0	0.0	0.05967545136809349	0.4012041389942169	0.048458997160196304	0.0	0.0	0.0	0.0	0.0	0.021027076989412308	0.08517139405012131	0.0	0.03717377781867981	0.0	0.04397014528512955	0.013223767280578613	0.0	0.2895112633705139	hse_memes
84	0.0	0.2505049705505371	0.0	0.0	0.12068761140108107	0.0	0.0	0.0	0.0	0.0	0.0	0.044456031173467636	0.0	0.011489369906485079	0.5310659408569336	0.038747262209653854	0.0	0.0	0.0	0.0	hse_memes
85	0.0	0.06053422391414642	0.0	0.0728769451379776	0.32698121666908264	0.0	0.0	0.013898790813982487	0.0	0.0	0.0	0.08730126917362213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4376620054244995	hse_memes
86	0.0	0.0	0.0	0.0	0.971128225326538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	hse_memes
87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3409220576286316	0.0	0.5462291836738586	0.0	0.0	0.0	0.0	0.0	hse_memes
